Date,return
2019-03-14,0.12396694214876033
2019-03-13,0.08602150537634397
2019-03-12,0.05647309536494399
2019-03-11,0.059390048154093066
2019-03-08,-0.03580562659846544
2019-03-07,-0.07808564231738038
2019-03-06,-0.07231920199501243
2019-03-05,-0.062031015507753806
2019-03-04,-0.06958250497017902
2019-03-01,-0.036049382716049405
2019-02-28,0.00203769740193595
2019-02-27,0.023882113821138154
2019-02-26,-0.003972194637537331
2019-02-25,0.01361573373676264
2019-02-22,0.007526342197691851
2019-02-21,0.01558441558441562
2019-02-20,0.0238465526179368
2019-02-19,0.04861474124411917
2019-02-15,0.04978813559322041
2019-02-14,0.07910529187124948
2019-02-13,0.08875413450937152
2019-02-12,0.052801724137931064
2019-02-11,0.023809523809523878
2019-02-08,0.04505005561735254
2019-02-07,0.052511415525114256
2019-02-06,0.04914285714285711
2019-02-05,0.09235294117647061
2019-02-04,-0.05728900255754481
2019-02-01,-0.09559939301972689
2019-01-31,-0.1216957605985038
2019-01-30,-0.11278952668680758
2019-01-29,-0.048768472906404035
2019-01-28,-0.02801400700350169
2019-01-25,0.004502251125562774
2019-01-24,0.01373346897253304
2019-01-23,-0.004975124378109523
2019-01-22,0.018136020151133473
2019-01-18,0.011546184738955665
2019-01-17,0.0010090817356205638
2019-01-16,0.008664627930682883
2019-01-15,0.004511278195488715
2019-01-14,-0.0035246727089627535
2019-01-11,0.08021390374331551
2019-01-10,0.1390313390313389
2019-01-09,0.1308571428571428
2019-01-08,0.12521246458923518
2019-01-07,0.07040704070407047
2019-01-04,0.03164908384230965
2019-01-03,0.005750431282346053
2019-01-02,0.07622504537205069
2018-12-31,0.08609271523178806
2018-12-28,0.0
2018-12-27,0.0
2018-12-26,-0.013943112102621306
2018-12-24,-0.09201773835920178
2018-12-21,-0.08301682040151932
2018-12-20,-0.05052631578947373
2018-12-19,-0.07849133537206945
2018-12-18,-0.08693441789527202
2018-12-17,-0.08333333333333338
2018-12-14,-0.019566367001586513
2018-12-13,-0.013846153846153824
2018-12-12,0.03004744333157619
2018-12-11,-0.043176178660049504
2018-12-10,-0.05297029702970299
2018-12-07,0.001052631578947346
2018-12-06,0.04431393486385469
2018-12-04,0.0670698185816382
2018-12-03,0.10684931506849311
2018-11-30,0.08895027624309389
2018-11-29,0.10741389375364857
2018-11-28,0.06398640996602485
2018-11-27,0.06216696269982242
2018-11-26,-0.007563479200432229
2018-11-23,-0.028337874659400714
2018-11-21,-0.035971223021582656
2018-11-20,-0.059935205183585284
2018-11-19,-0.04400440044004404
2018-11-16,0.007046070460704553
2018-11-15,-0.009584664536741198
2018-11-14,-0.05512220488819546
2018-11-13,-0.001094091903719889
2018-11-12,0.03739930955120841
2018-11-09,0.04560810810810803
2018-11-08,0.03340635268346109
2018-11-07,0.11342592592592576
2018-11-06,0.08497905445840802
2018-11-05,0.11139401654996817
2018-11-02,0.04817861339600472
2018-11-01,0.06409495548961414
2018-10-31,0.019572953736654915
2018-10-30,-0.09146005509641875
2018-10-29,-0.10307017543859645
2018-10-26,-0.07417735638594525
2018-10-25,-0.05773420479302825
2018-10-24,-0.11181434599156123
2018-10-23,-0.0296453149814718
2018-10-22,0.0005414185165133495
2018-10-19,-0.02730748225013654
2018-10-18,-0.004920721705850184
2018-10-17,0.061383928571428444
2018-10-16,-0.0015806111696523254
2018-10-15,-0.06088751289989679
2018-10-12,-0.0921704658077304
2018-10-11,-0.1188707280832096
2018-10-10,-0.11493123772102161
2018-10-09,-0.06472332015810271
2018-10-08,-0.047455968688845517
2018-10-05,-0.0527544351073764
2018-10-04,-0.055269320843091316
2018-10-03,-0.0447552447552448
2018-10-02,-0.07632183908045978
2018-10-01,-0.046046511627906905
2018-09-28,0.004728132387706923
2018-09-27,-0.013793103448275895
2018-09-26,-0.009280742459396718
2018-09-25,-0.011389521640091117
2018-09-24,-0.018306636155606505
2018-09-21,-0.061946902654867346
2018-09-20,-0.04395604395604396
2018-09-19,-0.07526881720430108
2018-09-18,-0.04772234273318878
2018-09-17,-0.028888888888888825
2018-09-14,-0.004376367614879712
2018-09-13,0.008869179600886887
2018-09-12,0.022026431718061675
2018-09-11,-0.004329004329004391
2018-09-10,0.0022075055187638286
2018-09-07,0.020224719101123563
2018-09-06,0.0044345898004433644
2018-09-05,0.006681514476614795
2018-09-04,0.03111111111111108
2018-08-31,-0.008733624454148442
2018-08-30,-0.015384615384615448
2018-08-29,-0.0022172949002217607
2018-08-28,0.0022371364653242577
2018-08-27,0.004474272930648674
2018-08-24,0.008888888888888858
2018-08-23,0.011185682326621923
2018-08-22,0.02036199095022621
2018-08-21,0.008988764044943788
2018-08-20,0.011337868480725623
2018-08-17,0.004464285714285778
2018-08-16,0.015909090909090973
2018-08-15,0.002272727272727305
2018-08-14,0.03456221198156682
2018-08-13,0.03044496487119431
2018-08-10,0.09535452322738383
2018-08-09,0.07487922705314014
2018-08-08,0.09749999999999996
2018-08-07,0.09547738693467347
2018-08-06,0.06532663316582919
2018-08-03,0.0024330900243309346
2018-08-02,-0.10822510822510822
2018-08-01,-0.058548009367681494
2018-07-31,-0.09111617312072894
2018-07-30,-0.11185682326621924
2018-07-27,-0.0525114155251141
2018-07-26,0.018475750577367306
2018-07-25,0.023310023310023312
2018-07-24,0.020930232558139503
2018-07-23,0.06714628297362103
2018-07-20,0.03782505910165488
2018-07-19,-0.002304147465437821
2018-07-18,0.026190476190476226
2018-07-17,0.04854368932038835
2018-07-16,-0.002380952380952415
2018-07-13,-0.004705882352941244
2018-07-12,0.04842615012106538
