timestamp,open,high,low,close,volume
2019-03-14,1.0600,1.0650,1.0000,1.0300,35953
2019-03-13,1.0900,1.1100,1.0500,1.1000,6932
2019-03-12,1.0800,1.1072,1.0500,1.0800,13032
2019-03-11,1.1911,1.1911,1.0520,1.1300,15939
2019-03-08,1.2500,1.2500,1.1500,1.1500,21581
2019-03-07,1.3700,1.3700,1.1500,1.1879,137550
2019-03-06,1.1200,1.3900,1.0900,1.3127,272284
2019-03-05,1.1146,1.2900,1.0800,1.1312,123319
2019-03-04,1.0600,1.1400,1.0500,1.1199,14722
2019-03-01,1.0800,1.1200,1.0800,1.0862,1567
2019-02-28,1.1060,1.1060,1.0600,1.0652,14893
2019-02-27,1.0740,1.0740,1.0740,1.0740,249
2019-02-26,1.0800,1.0977,1.0303,1.0977,12213
2019-02-25,1.0400,1.1900,1.0335,1.0831,63197
2019-02-22,1.0410,1.0499,1.0400,1.0457,9569
2019-02-21,1.0300,1.0530,1.0200,1.0233,2569
2019-02-20,1.0500,1.0500,1.0500,1.0500,811
2019-02-19,1.0300,1.0400,1.0171,1.0171,4461
2019-02-15,1.0400,1.0400,1.0056,1.0400,2172
2019-02-14,1.0104,1.0104,1.0104,1.0104,220
2019-02-13,1.0900,1.1300,0.9990,1.0104,34221
2019-02-12,1.0556,1.0556,1.0200,1.0200,1834
2019-02-11,1.0900,1.1000,1.0100,1.0100,1675
2019-02-08,1.0200,1.0900,1.0199,1.0401,9196
2019-02-07,1.1900,1.1900,0.9980,1.0200,5906
2019-02-06,1.0000,1.0050,1.0000,1.0050,8274
2019-02-05,1.0273,1.0300,1.0010,1.0010,2953
2019-02-04,1.0500,1.0799,0.9950,0.9960,3664
2019-02-01,1.0000,1.0400,0.9800,1.0100,12060
2019-01-31,1.0500,1.0500,0.9801,1.0000,7718
2019-01-30,1.0100,1.0400,0.9636,1.0371,3261
2019-01-29,1.0251,1.0442,1.0001,1.0100,5472
2019-01-28,1.0101,1.0700,1.0000,1.0240,11951
2019-01-25,1.0900,1.0900,1.0100,1.0300,4636
2019-01-24,1.1600,1.2000,1.0100,1.0200,88833
2019-01-23,1.0251,1.1558,1.0251,1.1050,29845
2019-01-22,1.0700,1.0700,1.0000,1.0200,12548
2019-01-18,1.0000,1.0300,1.0000,1.0290,53834
2019-01-17,1.0500,1.0500,0.9500,1.0380,735
2019-01-16,1.0100,1.0500,1.0100,1.0500,688
2019-01-15,0.9928,1.0400,0.9600,1.0400,726
2019-01-14,1.0451,1.0451,1.0451,1.0451,177
2019-01-11,1.0900,1.0900,0.9519,1.0451,3411
2019-01-10,1.0200,1.0300,1.0000,1.0070,11002
2019-01-09,0.9990,1.0368,0.9990,1.0300,2905
2019-01-08,0.9562,0.9900,0.9562,0.9900,946
2019-01-07,0.9500,1.0000,0.9200,1.0000,3804
2019-01-04,0.9020,0.9619,0.9020,0.9100,5379
2019-01-03,1.0000,1.0400,0.9899,1.0400,5518
2019-01-02,1.0000,1.0350,0.9800,1.0120,15062
2018-12-31,0.9290,1.0600,0.9200,0.9700,73968
2018-12-28,0.8368,0.9000,0.8368,0.9000,18308
2018-12-27,0.9700,0.9700,0.8380,0.8380,6253
2018-12-26,0.9045,0.9199,0.9000,0.9000,16132
2018-12-24,0.9800,0.9860,0.9500,0.9500,1475
2018-12-21,1.0200,1.0200,0.8200,0.9001,22856
2018-12-20,1.0700,1.1000,0.9100,0.9400,58128
2018-12-19,1.1200,1.1600,1.1000,1.1011,1555
2018-12-18,1.1200,1.1354,1.0800,1.1300,14863
2018-12-17,1.2000,1.2000,1.1200,1.1400,6599
2018-12-14,1.1900,1.2300,1.1900,1.1927,2413
2018-12-13,1.2060,1.2600,1.2000,1.2274,3974
2018-12-12,1.3000,1.3000,1.1800,1.1800,3484
2018-12-11,1.3000,1.3000,1.2000,1.2000,888
2018-12-10,1.1600,1.4400,1.1600,1.3200,22002
2018-12-07,1.2402,1.2402,1.0800,1.1558,39008
2018-12-06,1.2400,1.2400,1.2400,1.2400,52
2018-12-04,1.2300,1.2600,1.2300,1.2400,8080
2018-12-03,1.2300,1.2900,1.2300,1.2900,7864
2018-11-30,1.2400,1.2700,1.1900,1.2100,23572
2018-11-29,1.2557,1.2700,1.2300,1.2480,26192
2018-11-28,1.2663,1.2902,1.2300,1.2300,24730
2018-11-27,1.2501,1.3100,1.2300,1.3100,23691
2018-11-26,1.2900,1.2900,1.2352,1.2501,3982
2018-11-23,1.3047,1.3047,1.2700,1.2700,876
2018-11-21,1.3100,1.3100,1.2200,1.2300,21707
2018-11-20,1.3200,1.3223,1.2400,1.2700,37522
2018-11-19,1.3200,1.3390,1.3200,1.3240,2533
2018-11-16,1.3100,1.3400,1.3100,1.3300,2749
2018-11-15,1.3800,1.3800,1.3000,1.3500,3153
2018-11-14,1.3600,1.3600,1.3000,1.3100,20328
2018-11-13,1.4000,1.4400,1.3003,1.3600,9192
2018-11-12,1.2900,1.3399,1.2900,1.3300,6937
2018-11-09,1.3800,1.3800,1.3100,1.3500,15691
2018-11-08,1.3800,1.3800,1.3300,1.3400,7643
2018-11-07,1.3200,1.3800,1.3000,1.3800,16448
2018-11-06,1.3356,1.3529,1.3100,1.3400,8436
2018-11-05,1.3800,1.3800,1.2954,1.3533,39519
2018-11-02,1.4100,1.5900,1.2800,1.3250,96126
2018-11-01,1.2800,1.6000,1.2700,1.4100,288571
2018-10-31,1.3200,1.3391,1.2600,1.3200,35713
2018-10-30,1.3800,1.4000,1.3200,1.3800,28314
2018-10-29,1.2843,1.4427,1.2510,1.3800,93088
2018-10-26,1.3100,1.3300,1.2200,1.2400,39276
2018-10-25,1.3600,1.3600,1.2700,1.3400,1465
2018-10-24,1.2800,1.4400,1.2500,1.3000,16357
2018-10-23,1.2400,1.2900,1.2400,1.2500,18993
2018-10-22,1.2908,1.3500,1.2400,1.2499,50115
2018-10-19,1.3700,1.4600,1.2900,1.3200,32126
2018-10-18,1.4500,1.5100,1.3000,1.3650,100156
2018-10-17,1.2100,1.5700,1.2100,1.3300,351500
2018-10-16,1.2900,1.3200,1.2100,1.2400,72070
2018-10-15,1.2200,1.2979,1.2200,1.2600,23473
2018-10-12,1.3500,1.4700,1.2000,1.2200,189600
2018-10-11,1.3100,1.3600,1.2700,1.3500,22455
2018-10-10,1.3360,1.3699,1.3000,1.3100,5881
2018-10-09,1.3500,1.3645,1.3000,1.3065,5580
2018-10-08,1.2400,1.3738,1.2400,1.3650,22889
2018-10-05,1.2300,1.3638,1.2300,1.2500,8768
2018-10-04,1.3000,1.3000,1.2273,1.2400,8166
2018-10-03,1.3200,1.3500,1.2300,1.3035,48554
2018-10-02,1.2000,1.2575,1.2000,1.2300,8669
2018-10-01,1.2200,1.2600,1.2101,1.2200,8197
2018-09-28,1.2325,1.2325,1.2100,1.2300,4986
2018-09-27,1.2700,1.2700,1.2200,1.2400,4115
2018-09-26,1.2600,1.2600,1.2301,1.2400,8845
2018-09-25,1.2864,1.2864,1.2500,1.2700,8939
2018-09-24,1.2400,1.3166,1.2400,1.2600,15530
2018-09-21,1.2800,1.3038,1.2800,1.3010,10035
2018-09-20,1.2600,1.2899,1.2300,1.2800,23349
2018-09-19,1.2560,1.2800,1.2560,1.2701,17417
2018-09-18,1.2500,1.2800,1.2202,1.2604,10598
2018-09-17,1.2500,1.2663,1.2500,1.2510,14436
2018-09-14,1.2300,1.2850,1.2100,1.2528,62083
2018-09-13,1.2500,1.2600,1.2300,1.2300,29624
2018-09-12,1.2900,1.3000,1.2500,1.2600,36123
2018-09-11,1.2700,1.2900,1.2700,1.2900,5053
2018-09-10,1.2721,1.2900,1.2700,1.2800,9361
2018-09-07,1.3300,1.3300,1.2793,1.2954,19570
2018-09-06,1.3400,1.3400,1.3300,1.3310,3357
2018-09-05,1.3515,1.3775,1.3500,1.3500,13322
2018-09-04,1.3600,1.4100,1.3500,1.3500,13693
2018-08-31,1.4390,1.4390,1.3600,1.3724,11509
2018-08-30,1.3727,1.4100,1.3700,1.3730,13056
2018-08-29,1.4000,1.4385,1.3700,1.4100,17308
2018-08-28,1.4100,1.4350,1.3810,1.4100,9611
2018-08-27,1.5000,1.5000,1.4193,1.4200,7435
2018-08-24,1.4999,1.5250,1.4400,1.5000,18144
2018-08-23,1.4900,1.5400,1.4300,1.4300,2231
2018-08-22,1.4694,1.5600,1.4657,1.4900,20116
2018-08-21,1.4400,1.4800,1.3800,1.4800,20185
2018-08-20,1.3700,1.4190,1.3600,1.3900,13258
2018-08-17,1.4400,1.4500,1.3500,1.3900,25315
2018-08-16,1.4000,1.5690,1.3500,1.4000,192620
2018-08-15,1.3700,1.4633,1.3610,1.4255,26121
2018-08-14,1.3800,1.4700,1.3100,1.4230,54680
2018-08-13,1.3700,1.3800,1.2900,1.3800,72632
2018-08-10,1.4621,1.5500,1.3800,1.3863,22292
