timestamp,open,high,low,close,volume
2019-03-14,45.9400,46.1199,45.7200,45.7900,40785
2019-03-13,44.5700,44.6679,44.2208,44.3000,16543
2019-03-12,45.7000,45.7850,45.1700,45.2590,21551
2019-03-11,45.7200,46.3900,45.7200,46.0800,41280
2019-03-08,45.5000,45.8700,45.3200,45.3800,77647
2019-03-07,47.1900,47.2000,46.7000,46.9500,19449
2019-03-06,46.9800,47.1100,46.6800,46.6800,25739
2019-03-05,46.9900,47.3800,46.5800,46.5800,67710
2019-03-04,46.7600,47.1700,46.4700,46.7402,62123
2019-03-01,44.6300,46.3800,44.1500,46.3800,135250
2019-02-28,43.3000,44.0600,43.3000,44.0600,95157
2019-02-27,42.8300,43.5900,42.7990,43.2200,51416
2019-02-26,42.6200,42.8600,42.3500,42.3900,59872
2019-02-25,42.1400,42.7100,42.0500,42.5600,26856
2019-02-22,42.4100,42.4900,42.0000,42.4100,35464
2019-02-21,41.8500,42.8700,41.8039,42.8700,59716
2019-02-20,40.9700,41.6100,40.7666,41.4300,61795
2019-02-19,41.9500,42.0100,41.1700,41.2200,51370
2019-02-15,43.4500,43.8773,43.0200,43.1600,60099
2019-02-14,44.2700,44.5900,43.9000,44.0700,47817
2019-02-13,44.1800,44.7900,43.4700,44.7300,44996
2019-02-12,44.0800,44.4400,44.0400,44.1600,20893
2019-02-11,44.8800,44.8900,44.2700,44.4300,32299
2019-02-08,43.9600,43.9600,43.6812,43.7900,28423
2019-02-07,44.2300,44.6000,44.1000,44.2800,50017
2019-02-06,43.8000,44.5700,43.8000,44.5400,41893
2019-02-05,43.7100,43.9400,43.6000,43.7000,46328
2019-02-04,43.9900,44.1500,43.6900,44.0100,70062
2019-02-01,43.0100,43.5500,42.9600,43.3900,61926
2019-01-31,42.7200,43.2700,42.6868,43.1600,68347
2019-01-30,44.0800,44.2000,42.7825,43.2300,179985
2019-01-29,44.2300,44.4700,43.9300,43.9700,43167
2019-01-28,45.2640,45.2640,44.7000,44.7000,36658
2019-01-25,46.1000,46.1000,45.0900,45.1400,118602
2019-01-24,47.1100,47.3999,46.9200,47.2100,57879
2019-01-23,47.2800,47.4414,46.6200,46.9800,70034
2019-01-22,46.7800,47.4499,46.7100,46.7700,36504
2019-01-18,46.9600,47.1901,46.6800,47.1700,52279
2019-01-17,46.0200,46.2700,45.7900,45.9700,63051
2019-01-16,45.9600,45.9600,45.5600,45.7900,50140
2019-01-15,45.7232,46.4200,45.6000,46.2200,34029
2019-01-14,45.8000,46.1100,45.7600,45.9100,28858
2019-01-11,46.2300,46.3200,45.9400,46.2400,42263
2019-01-10,45.7900,46.4300,45.7900,46.4200,16111
2019-01-09,46.5700,46.5700,45.5800,45.6100,68892
2019-01-08,46.8700,46.9100,46.3100,46.4800,28817
2019-01-07,45.7600,46.2999,45.6400,46.0900,26745
2019-01-04,46.7000,47.3000,46.3500,46.4300,76191
2019-01-03,46.1500,46.1500,45.3600,45.3600,41211
2019-01-02,46.6300,47.1100,46.1600,46.6600,29529
2018-12-31,46.9900,47.0900,46.7300,46.7500,19413
2018-12-28,47.2100,47.2400,46.8800,46.9400,25026
2018-12-27,47.4068,47.9200,47.0721,47.4600,24086
2018-12-26,47.2700,48.5500,46.9892,48.4315,31510
2018-12-24,48.6200,48.6200,48.0000,48.0200,21752
2018-12-21,49.0700,49.8200,49.0400,49.7000,35255
2018-12-20,49.1300,49.6300,48.3800,48.9900,139062
2018-12-19,50.2000,51.3000,49.3400,51.2700,131481
2018-12-18,50.7700,50.7700,50.3200,50.3600,14020
2018-12-17,51.2400,51.3900,50.5400,50.7400,30188
2018-12-14,52.3599,52.4500,51.5200,51.7468,73072
2018-12-13,51.1200,51.4000,51.0400,51.1000,21942
2018-12-12,50.8100,50.8900,50.5000,50.6732,29586
2018-12-11,50.7800,51.2450,50.5600,51.0100,33799
2018-12-10,50.7900,51.0700,50.4900,50.8800,40898
2018-12-07,50.8800,50.9400,50.0800,50.2600,49320
2018-12-06,51.1700,51.7500,50.8975,51.6284,36162
2018-12-04,51.1600,51.7400,51.1500,51.5700,54300
2018-12-03,52.1759,52.6100,51.9800,52.6100,56599
2018-11-30,53.9400,54.4000,53.6300,53.7700,29656
2018-11-29,53.1400,53.6200,52.7700,53.3400,34107
2018-11-28,54.8600,55.0700,52.9200,53.8400,51636
2018-11-27,53.5800,54.9700,53.5700,54.5700,49568
2018-11-26,53.3300,53.6300,53.2761,53.5500,18701
2018-11-23,53.3200,53.5200,53.2900,53.4700,12044
2018-11-21,53.1500,53.1900,52.5400,53.1700,30555
2018-11-20,53.1300,53.8600,53.1300,53.5800,54446
2018-11-19,53.7600,53.8800,53.1700,53.4600,84337
2018-11-16,53.2100,53.8200,53.1400,53.6100,148812
2018-11-15,54.6800,54.9800,54.4600,54.7500,67496
2018-11-14,56.6819,56.6900,54.3400,54.9200,91320
2018-11-13,56.3280,56.7000,56.0800,56.3600,62664
2018-11-12,55.9200,56.5000,55.8712,56.4300,90258
2018-11-09,55.0500,55.5500,54.8700,55.2500,28449
2018-11-08,53.3300,53.7100,53.0600,53.4100,36936
2018-11-07,52.6200,53.0800,52.5400,53.0600,23217
2018-11-06,52.3700,53.3200,52.3000,52.9855,41227
2018-11-05,52.6200,52.6300,52.0800,52.3700,47453
2018-11-02,52.1300,52.4100,51.7200,52.0800,57110
2018-11-01,52.5800,52.7800,51.6000,52.0400,76986
2018-10-31,54.6800,54.9400,54.3800,54.3800,39281
2018-10-30,53.3500,53.6054,53.1400,53.4600,33201
2018-10-29,52.5300,53.3000,52.4200,52.7100,42928
2018-10-26,51.9500,52.4700,50.8700,52.0900,108786
2018-10-25,52.1800,52.7499,52.0700,52.5300,59677
2018-10-24,52.4700,52.8200,52.0500,52.1400,52470
2018-10-23,51.3600,52.5400,51.2800,52.4800,114750
2018-10-22,53.6200,53.8100,53.3800,53.4700,63777
2018-10-19,52.6900,53.0800,52.6800,52.9700,82859
2018-10-18,53.2700,53.4655,52.4700,53.1400,102118
2018-10-17,53.0900,53.4400,52.5400,53.2600,147269
2018-10-16,52.3300,53.1893,52.2100,53.1700,89724
2018-10-15,52.9000,53.1100,52.3500,53.0500,77537
2018-10-12,53.6000,54.2400,53.4200,54.0400,102735
2018-10-11,55.7500,55.9000,52.9700,53.3900,223200
2018-10-10,58.4700,58.7600,57.7300,57.7500,60652
2018-10-09,58.5800,59.1300,58.1825,58.1969,70398
2018-10-08,58.7700,59.2900,58.3600,58.3880,73772
2018-10-05,56.3900,56.7400,55.9500,56.3500,91673
2018-10-04,56.3600,57.2200,55.9300,56.8900,163187
2018-10-03,56.3000,57.2000,56.0976,57.0000,102652
2018-10-02,56.5500,56.7000,55.5836,56.3300,147408
2018-10-01,58.6400,59.0300,58.3190,58.3599,46323
2018-09-28,59.0400,59.1466,57.7300,58.0500,119505
2018-09-27,59.1500,59.5000,58.6800,59.1900,101246
2018-09-26,57.5100,58.1800,56.8400,57.6300,236163
2018-09-25,56.5700,56.7500,56.3800,56.6867,28532
2018-09-24,56.5000,57.0200,56.2500,56.9843,32155
2018-09-21,57.8410,57.8900,56.6999,56.9900,65567
2018-09-20,55.8500,56.3655,55.6800,55.7800,42201
2018-09-19,56.2800,56.6600,55.9900,56.3100,46352
2018-09-18,56.5000,57.1755,56.3300,57.0655,42068
2018-09-17,56.7500,56.8152,56.1100,56.7200,29698
2018-09-14,56.4900,57.7100,56.3469,57.6499,88747
2018-09-13,55.0700,56.7400,54.9900,56.5400,115728
2018-09-12,57.4600,57.5499,55.5500,55.8521,106270
2018-09-11,58.2100,58.5300,57.0900,57.3300,120038
2018-09-10,57.2300,57.5900,56.9700,57.4100,53619
2018-09-07,57.1632,57.6300,56.8200,57.2800,50898
2018-09-06,56.2500,57.1700,55.7173,56.7800,81848
2018-09-05,57.0100,57.3800,56.9919,57.1290,73414
2018-09-04,57.9700,58.1700,57.5500,57.6800,77674
2018-08-31,56.4800,56.9100,55.9700,56.7800,72844
2018-08-30,56.2100,57.1500,56.2100,56.6000,125658
2018-08-29,55.8000,56.2200,55.7300,55.7300,44786
2018-08-28,54.9800,56.6090,54.7900,56.4600,153508
2018-08-27,55.8100,55.8100,54.8900,55.1800,162827
2018-08-24,57.1700,57.2200,55.3700,55.8100,183498
2018-08-23,58.0800,59.0900,57.8300,58.8100,89142
2018-08-22,56.9700,57.4500,56.8300,57.1600,98890
